OBJECTID,Shape,NAME,ID,ADDRESS,CITY,ZIP,PHONE,TYPE,URL
945,"(40.725918817000036, -73.82071906999994)",Queens Library - Kew Gardens Hills,976,72-33 Vleigh Place,Flushing,11367,718-261-6654,Free,http://www.queenslibrary.org/
946,"(40.67695306100006, -73.74567356199992)",Queens Library - Laurelton,977,134-26 225 Street,Laurelton,11413,718-528-2822,Free,http://www.queenslibrary.org/
947,"(40.686907622000035, -73.82482969799992)",Queens Library - Lefferts,978,103-34 Lefferts Boulevard,Richmond Hill,11419,718-843-5950,Free,http://www.queenslibrary.org/
948,"(40.73744514300006, -73.86166525699991)",Queens Library - Lefrak City,979,98-30 57 Avenue,Corona,11368,718-592-7677,Free,http://www.queenslibrary.org/
949,"(40.72709375800008, -73.89296053299995)",Queens Library - Maspeth,980,69-70 Grand Avenue,Maspeth,11378,718-639-5228,Free,http://www.queenslibrary.org/
950,"(40.76375065000008, -73.80983348299992)",Queens Library - McGoldrick,981,155-06 Roosevelt Avenue,Flushing,11354,718-461-1616,Free,http://www.queenslibrary.org/
951,"(40.71294390200006, -73.88086427499991)",Queens Library - Middle Village,982,72-31 Metropolitan Avenue,Middle Village,11379,718-326-1390,Free,http://www.queenslibrary.org/
952,"(40.77112585800006, -73.82691581099994)",Queens Library - Mitchell-Linden,983,29-42 Union Street,Flushing,11354,718-539-2330,Free,http://www.queenslibrary.org/
953,"(40.71118596300005, -73.85367277799992)",Queens Library - North Forest Park,984,98-27 Metropolitan Avenue,Forest Hills,11375,718-261-5512,Free,http://www.queenslibrary.org/
954,"(40.759245468000074, -73.73182667799995)",Queens Library - North Hills,985,57-04 Marathon Parkway,Little Neck,11362,718-225-3550,Free,http://www.queenslibrary.org/
955,"(40.751159733000065, -73.99217576199993)",Starbucks,678,1 Penn Plaza,New York,10001,212-760-3001,Fee-based,http://www.starbucks.com
956,"(40.74890009200004, -73.99255081899992)",Starbucks,679,370 7th Avenue,New York,10001,212-967-2041,Fee-based,http://www.starbucks.com
957,"(40.75355267400005, -73.99878725799994)",Starbucks,680,450 W. 33rd Street,New York,10001,212-563-0692,Fee-based,http://www.starbucks.com
958,"(40.74425781900004, -73.98376379399991)",Starbucks,681,424 Park Avenue South,New York,10016,212-725-0637,Fee-based,http://www.starbucks.com
959,"(40.744941624000035, -73.98658216599995)",Starbucks,682,261 Fifth Avenue,New York,10016,212-779-1557,Fee-based,http://www.starbucks.com
960,"(40.74202580100007, -73.98032522099993)",Starbucks,683,395 Third Avenue,New York,10016,212-686-2483,Fee-based,http://www.starbucks.com
961,"(40.745197327000085, -73.99082683599994)",Starbucks,684,776 Avenue of the Americas,New York,10001,212-481-1856,Fee-based,http://www.starbucks.com
962,"(40.80484153200007, -73.96684062399993)",Starbucks,685,2855 Broadway,New York,10025,212-280-7268,Fee-based,http://www.starbucks.com
963,"(40.74363560900008, -73.9917538599999)",Starbucks,686,750 6th Avenue,New York,10010,212-481-1856,Fee-based,http://www.starbucks.com
964,"(40.74015482200008, -73.98695481899995)",Starbucks,687,304 Park Avenue South,New York,10010,212-475-9025,Fee-based,http://www.starbucks.com
965,"(40.80714655300005, -73.96498638499992)",Starbucks,688,2929 Broadway,New York,10025,212-932-0300,Fee-based,http://www.starbucks.com
966,"(40.74526628000007, -73.99891011099993)",Starbucks,689,300 W 23rd St,New York,10011,646-638-1571,Fee-based,http://www.starbucks.com
967,"(40.73878749800008, -73.98353417899995)",Starbucks,690,296-300 Third Avenue,New York,10010,212-598-9858,Fee-based,http://www.starbucks.com
968,"(40.74183789300008, -73.99321200299994)",Starbucks,691,684 Avenue of the Americas,New York,10010,212-691-1948,Fee-based,http://www.starbucks.com
969,"(40.74321321200006, -74.00057740699992)",Starbucks,692,177 Eighth Avenue,New York,10011,212-414-8786,Fee-based,http://www.starbucks.com
970,"(40.737188126000035, -73.99092471099993)",Starbucks,693,41 Union Square West,New York,10003,646-336-6945,Fee-based,http://www.starbucks.com
971,"(40.80780075100006, -73.9450884659999)",Starbucks,694,77-83 West 125th Street,New York,10027,917-492-2454,Fee-based,http://www.starbucks.com
972,"(40.74123149900004, -74.0009959969999)",Starbucks,695,124 Eighth Avenue,New York,10011,212-462-2020,Fee-based,http://www.starbucks.com
973,"(40.733075247000045, -73.98082219199995)",Starbucks,696,286A First Avenue,New York,10009,212-353-1214,Fee-based,http://www.starbucks.com
974,"(40.76787221100005, -73.8872782009999)",LaGuardia Airport - Hertz,1140,Marine Air Terminal Building #22,Flushing,11371,718-478-5300,Fee-based,https://www.hertz.com/rentacar/index.jsp?bsc=t&targetPage=reservationOnHomepage.jsp
975,"(40.696453241000086, -73.98348868799991)",McDonald's,1142,169 Tillary St,Brooklyn,11201, ,Fee-based,http://www.mcdonalds.com/wireless.html
976,"(40.72876901500007, -74.00505402699991)",McDonald's,1143,208 Varick Street,New York,10014, ,Fee-based,http://www.mcdonalds.com/wireless.html
977,"(40.77037036000007, -73.8640438079999)",McDonald's,1144,US Air East End Terminal - LaGuardia,Flushing,11371, ,Fee-based,http://www.mcdonalds.com/wireless.html
978,"(40.64947138500008, -73.78283330699992)",McDonald's,1145,British Air Terminal - JFK,Jamaica,11430, ,Fee-based,http://www.mcdonalds.com/wireless.html
979,"(40.846671323000066, -73.89342598299993)",McDonald's,1146,599 E Tremont Ave,Bronx,10457, ,Fee-based,http://www.mcdonalds.com/wireless.html
980,"(40.856437001000074, -73.88120092899993)",McDonald's,1147,2505 Southern Blvd,Bronx,10458, ,Fee-based,http://www.mcdonalds.com/wireless.html
981,"(40.86160165300004, -73.8924506109999)",McDonald's,1148,372 E Fordham Rd,Bronx,10458, ,Fee-based,http://www.mcdonalds.com/wireless.html
982,"(40.862495513000056, -73.90287429299991)",McDonald's,1149,36 W Fordham Rd,Bronx,10468, ,Fee-based,http://www.mcdonalds.com/wireless.html
983,"(40.816932558000076, -73.89256989699993)",McDonald's,1150,875 Garrison Ave,Bronx,10474, ,Fee-based,http://www.mcdonalds.com/wireless.html
984,"(40.65612904300008, -73.93056203499992)",McDonald's,1151,701 Utica Ave,Brooklyn,11203, ,Fee-based,http://www.mcdonalds.com/wireless.html
985,"(40.65269581000007, -73.92320264499995)",McDonald's,1152,5707-13 Church Ave,Brooklyn,11203, ,Fee-based,http://www.mcdonalds.com/wireless.html
986,"(40.67013921200004, -73.86034202999991)",McDonald's,1153,2797 Linden Blvd,Brooklyn,11208, ,Fee-based,http://www.mcdonalds.com/wireless.html
987,"(40.669260777000034, -73.93073292299994)",McDonald's,1154,1133 Eastern Parkway,Brooklyn,11213, ,Fee-based,http://www.mcdonalds.com/wireless.html
988,"(40.684591932000046, -73.97689339599992)",McDonald's,1155,Atlantic Terminal,Brooklyn,11217, ,Fee-based,http://www.mcdonalds.com/wireless.html
989,"(40.64458413400007, -73.9877105999999)",McDonald's,1156,3525 Fort Hamilton Parkway,Brooklyn,11218, ,Fee-based,http://www.mcdonalds.com/wireless.html
990,"(40.63210251000004, -73.92864709399993)",McDonald's,1157,1656 Utica Ave,Brooklyn,11234, ,Fee-based,http://www.mcdonalds.com/wireless.html
991,"(40.61504724900004, -73.92896362999994)",McDonald's,1158,2240-50 Flatbush Ave.,Brooklyn,11234, ,Fee-based,http://www.mcdonalds.com/wireless.html
992,"(40.63307400800005, -73.88990217599991)",McDonald's,1159,2028 Rockaway Parkway,Brooklyn,11236, ,Fee-based,http://www.mcdonalds.com/wireless.html
993,"(40.760332376000065, -73.82797229599993)",McDonald's,1160,136-61 Roosevelt Ave,Flushing,11354, ,Fee-based,http://www.mcdonalds.com/wireless.html
994,"(40.680156511000064, -73.7772678849999)",McDonald's,1161,166-01 Baisley Boulevard,Jamaica,11434, ,Fee-based,http://www.mcdonalds.com/wireless.html
995,"(40.743678438000074, -73.92692829099991)",McDonald's,1162,33-80 Queens Blvd,Long Island City,11101, ,Fee-based,http://www.mcdonalds.com/wireless.html
996,"(40.726783021000074, -73.89426922399991)",McDonald's,1163,69-35 Grand Ave,Maspeth,11378, ,Fee-based,http://www.mcdonalds.com/wireless.html
997,"(40.75315987000005, -73.97450893099995)",McDonald's,1164,451 Lexington Avenue,New York,10017, ,Fee-based,http://www.mcdonalds.com/wireless.html
998,"(40.755785880000076, -73.96432124199993)",McDonald's,1165,966 1st Avenue,New York,10022, ,Fee-based,http://www.mcdonalds.com/wireless.html
999,"(40.83435379000008, -73.94422554099992)",McDonald's,1166,3794 Broadway,New York,10032, ,Fee-based,http://www.mcdonalds.com/wireless.html
1000,"(40.62549002500003, -74.14934137699993)",McDonald's,1167,1815 Forest Ave,Staten Island,10303, ,Fee-based,http://www.mcdonalds.com/wireless.html
1001,"(40.725745402000086, -73.99893012699994)",Pomegranate Café,1169,133 Greene Street,New York,10012, ,Fee-based, 
1002,"(40.75233603800007, -73.99188500299994)",Public Telephone,1170,264 West 35th Street,New York,10001, ,Fee-based, 
1003,"(40.680862181000066, -73.8464887259999)",Queens Library - Ozone Park,986,92-24 Rockaway Boulevard,Ozone Park,11417,718-845-3127,Free,http://www.queenslibrary.org/
1004,"(40.58583974000004, -73.81606161999991)",Queens Library - Peninsula  (ALC),987,92-25 Rockaway Beach Boulevard,Rockaway Beach,11693,718-634-1110,Free,http://www.queenslibrary.org/
1005,"(40.73303457500003, -73.80987988599992)",Queens Library - Pomonok,988,158-21 Jewel Avenue,Flushing,11365,718-591-4343,Free,http://www.queenslibrary.org/
1006,"(40.78624946800005, -73.84601327899992)",Queens Library - Poppenhusen,989,121-23 14 Avenue,College Point,11356,718-359-1102,Free,http://www.queenslibrary.org/
1007,"(40.71988588800008, -73.73904381999995)",Queens Library - Queens Village,990,94-11 217 Street,Queens Village,11428,718-776-6800,Free,http://www.queenslibrary.org/
1008,"(40.74293128100004, -73.82516996499993)",Queens Library - Queensboro Hill,991,60-05 Main Street,Flushing,11355,718-359-8332,Free,http://www.queenslibrary.org/
1009,"(40.72731689400007, -73.8645028279999)",Queens Library - Rego Park,992,91-41 63 Drive,Rego Park,11374,718-459-5140,Free,http://www.queenslibrary.org/
1010,"(40.70076560000007, -73.83162541699994)",Queens Library - Richmond Hill,993,118-14 Hillside Avenue,Richmond Hill,11418,718-849-7150,Free,http://www.queenslibrary.org/
1011,"(40.70517264400007, -73.90257237599991)",Queens Library - Ridgewood,994,20-12 Madison Street,Ridgewood,11385,718-821-4770,Free,http://www.queenslibrary.org/
1012,"(40.672875538000085, -73.77059021499991)",Queens Library - Rochdale Village  (ALC),995,169-09 137 Avenue,Jamaica,11434,718-723-4440,Free,http://www.queenslibrary.org/
1013,"(40.65996395600007, -73.73991101299993)",Queens Library - Rosedale,996,144-20 243 Street,Rosedale,11422,718-528-8490,Free,http://www.queenslibrary.org/
1014,"(40.579391204000046, -73.8377356009999)",Queens Library - Seaside,997,116-15 Rockaway Beach Boulevard,Rockaway Park,11694,718-634-1876,Free,http://www.queenslibrary.org/
1015,"(40.70701088900006, -73.75379667199991)",Queens Library - South Hollis,998,204-01 Hollis Avenue,South Hollis,11412,718-465-6779,Free,http://www.queenslibrary.org/
1016,"(40.69662245000006, -73.7431178569999)",McDonald's,345,216-07 LINDEN BLVD,Cambria Heights,11411, ,Fee-based,http://www.mcdonalds.com/wireless.html
1017,"(40.76061868900007, -73.92615565799991)",McDonald's,346,32-55 31ST STREET,Long Island City,11106, ,Fee-based,http://www.mcdonalds.com/wireless.html
1018,"(40.77526038000008, -73.91226415699992)",McDonald's,347,22 50 31ST ST,Astoria,11105, ,Fee-based,http://www.mcdonalds.com/wireless.html
1019,"(40.76638289200008, -73.93097228999994)",McDonald's,348,31-46 21ST ST,Long Island City,11106, ,Fee-based,http://www.mcdonalds.com/wireless.html
1020,"(40.72623882700009, -73.85275185099994)",Starbucks,349,101-102 Queens Boulevard,Elmhurst,11375, ,Fee-based,http://www.starbucks.com
1021,"(40.75271339500006, -73.91010661199994)",Starbucks,350,51-06 Northern Blvd,Woodside,11377, ,Fee-based,http://www.starbucks.com
1022,"(40.760311408000064, -73.91822183799991)",Starbucks,351,31-44 Steinway Street,Astoria,11103, ,Fee-based,http://www.starbucks.com
1023,"(40.75592319000009, -73.92312167999995)",Starbucks,352,3711 35th Avenue,Astoria,11101, ,Fee-based,http://www.starbucks.com
1024,"(40.720682484000065, -73.84671339499994)",Starbucks,353,7000 Austin Street,Forest Hills,11375, ,Fee-based,http://www.starbucks.com
1025,"(40.70726199500007, -73.85528610299991)",Starbucks,354,8989 Union Turnpike,Glendale,11375, ,Fee-based,http://www.starbucks.com
1026,"(40.72027726600004, -73.84444960799993)",Starbucks,355,107-12 Continental Avenue,Flushing,11375, ,Fee-based,http://www.starbucks.com
1027,"(40.766837218000035, -73.92883465699992)",Starbucks,356,22-04 31st Avenue,Astoria,11106, ,Fee-based,http://www.starbucks.com
1028,"(40.757980359000044, -73.8297174249999)",Starbucks,357,41-02 Main Street,Flushing,11355, ,Fee-based,http://www.starbucks.com
1029,"(40.62930724000006, -74.11586067499991)",McDonald's,358,803 Forest Ave,Staten Island,10310, ,Fee-based,http://www.mcdonalds.com/wireless.html
1030,"(40.55944634600007, -74.16913235099992)",McDonald's,359,3267 Richmond Ave,Staten Island,10312, ,Fee-based,http://www.mcdonalds.com/wireless.html
1031,"(40.629944127000044, -74.07634050799993)",McDonald's,360,501 Bay St,Staten Island,10304, ,Fee-based,http://www.mcdonalds.com/wireless.html
1032,"(40.57643193600006, -74.1667743029999)",McDonald's,361,2795 Richmond Ave,Staten Island,10314, ,Fee-based,http://www.mcdonalds.com/wireless.html
1033,"(40.58653202600004, -74.16732517299994)",Starbucks,362,2505 Richmond Avenue,Staten Island,10314, ,Fee-based,http://www.starbucks.com
1034,"(40.569992177000074, -74.11022186299994)",Starbucks,364,2530 Hylan Boulevard,Staten Island,10306, ,Fee-based,http://www.starbucks.com
1035,"(40.612205567000046, -74.13258616099995)",Starbucks,365,2070 Victory Blvd,Staten Island,10314, ,Fee-based,http://www.starbucks.com
1036,"(40.554002307000076, -74.1437234089999)",The UPS Store,366,150 L Greaves Lane,Staten Island,10308, ,Fee-based,http://www.theupsstore.com/
1037,"(40.608061252000084, -74.16228662599991)",The UPS Store,367,1652 Richmond Ave,Staten Island,10314, ,Fee-based,http://www.theupsstore.com/
1038,"(40.626211529000045, -74.1355644059999)",The UPS Store,368,1351 Forest Ave,Staten Island,10302, ,Fee-based,http://www.theupsstore.com/
1039,"(40.70534294500004, -74.01398333599991)",11 Broadway,369,11 Broadway,New York,10004,877-353-3377,Fee-based, 
1040,"(40.70290559700004, -74.01396839799992)",17 State Street,370,17 State Street,New York,10004,877-353-3377,Fee-based, 
1041,"(40.745290830000044, -73.99394425999992)",21NYC.com,371,159 West 25th Street,New York,10001, ,Fee-based, 
1042,"(40.75531670700008, -73.98604226799995)",6 Time Square,372,1466 Broadway,New York,10036,877-353-3377,Fee-based, 
1043,"(40.74695353100009, -73.98662506799991)",7 West 31St Street,373,7 West 31St Street,New York,10001,877-353-3377,Fee-based, 
1044,"(40.75717985600005, -73.96918167799993)",875 Third Avenue Atrium,374,875 3rd Avenue,New York,10022,212-832-3409,Fee-based, 
1045,"(40.72423596200008, -73.99778483199992)",Active-Beauty.com,375,Broadway & Prince,New York,10012,917-206-4912,Fee-based, 
1046,"(40.757909270000084, -73.97818365299992)",Alfredo of Rome at Rockefeller,376,4 West 49th Street,New York,10020,212-397-0100,Fee-based, 
1047,"(40.736334527000054, -73.99117380799993)",Atrium Cafe,377,25 Union Square,New York,10003,212-924-3331,Fee-based, 
1048,"(40.75130147800007, -73.9726203859999)",Avis,378,217 E 43rd St,New York,10017,212-593-8350,Fee-based,http://www.avis.com
1049,"(40.78133608300004, -73.98075412999992)",Avis of West 76th Street,379,216 West 76th Street,New York,10023, ,Fee-based, 
1050,"(40.71717919100007, -74.00209228099993)",Bagel Deluxe,380,80 Lafayette Street,New York,10013, ,Fee-based, 
1051,"(40.76745117400009, -73.98570398599992)",Balsley Park,381,West 57th Street & 9th Avenue,New York,10019,516-298-2969,Fee-based, 
1052,"(40.76478076300003, -73.98762144599993)",Basics Coffee,392,786 9th Avenue,New York,10019,212-541-5614,Fee-based, 
1053,"(40.78537823800008, -73.97626078099995)",Bean Coffee House,393,473 Amsterdam Avenue,New York,10024,917-441-4141,Fee-based, 
1054,"(40.76131651900005, -73.9844888099999)",Belly Deli,394,1625 Broadway,New York,10019,212-333-5650,Fee-based, 
1055,"(40.761742808000065, -73.97399864499994)",Cest Bon Café,395,11 E 55th Street,New York,10022,212-319-6680,Fee-based, 
1056,"(40.76873532500008, -73.9828588929999)",Borders,396,10 Columbus Circle,New York,10019,212-823-9775,Fee-based,http://www.borders.com
1057,"(40.74519907200005, -73.9824354889999)",Borders,397,461 Park Avenue South,New York,10016,212-980-6785,Fee-based,http://www.borders.com
1058,"(40.74272506600005, -73.9768497739999)",Borders,398,550 Second Avenue,New York,10016,212-685-3938,Fee-based,http://www.borders.com
1059,"(40.707975487000056, -74.01111280799995)",Borders,399,100 Broadway,New York,10005,212-964-1988,Fee-based,http://www.borders.com
1060,"(40.761004882000066, -73.97587961499994)",Buchmann Tower,400,680 Fifth Avenue,New York,10019, ,Fee-based, 
1061,"(40.752387956000064, -73.98519108999994)",Cafe 39,401,62 W 39th Street,New York,10018, ,Fee-based, 
1062,"(40.86423370500006, -73.92895458299995)",Cafe 7 Lounge,402,4710 Broadway,New York,10040, ,Fee-based, 
1063,"(40.75467446300007, -73.98626979599993)",Cafe Duke II,403,1450 Broadway,New York,10018,212-354-4558,Fee-based, 
1064,"(40.72372545300004, -73.9988166629999)",Cafe Duke,404,545 Broadway,New York,10012,212-982-5700,Fee-based, 
1065,"(40.706731897000054, -74.0131179899999)",Cafe Exchange,405,49 Broadway,New York,10006,212-425-5000,Fee-based, 
1066,"(40.72979411400007, -73.99921344099994)",Swish Cafe and Shabu Shabu,406,88 West 3rd Street,New York,10012,212-777-8808,Fee-based, 
1067,"(40.761264581000034, -73.9861565349999)",Cybercafe Times Square,407,250 West 49th Street,New York,10019,212-333-4109,Fee-based,http://www.cyber-cafe.com
1068,"(40.70775842000006, -74.01329132199993)",Cafe World,408,50 Trinity Place,New York,10006, ,Fee-based, 
1069,"(40.715993421000064, -74.00345580999993)",Civic Deli,411,111 Worth Street,New York,10013,212-619-2720,Fee-based, 
1070,"(40.768260542000064, -73.98324891199991)",Davidoff Columbus Circle,432,10 Columbus Circle,New York,10019,212-823-6383,Fee-based, 
1071,"(40.70920825500008, -74.0061823129999)",Deli News,433,94 Fulton Street,New York,10038,212-566-6771,Fee-based, 
1072,"(40.750755929000036, -73.97552962499992)",Delmanico,434,375 Lexington Ave,New York,10017,212-661-1929,Fee-based, 
1073,"(40.73921342600005, -73.9874385519999)",Emmas Deli,435,270 Park Avenue South,New York,10010,212-777-0222,Fee-based, 
1074,"(40.74860031900005, -73.9861122499999)",Empire State Building,436,350 5th Ave,New York,10001, ,Fee-based, 
1075,"(40.77453732300006, -73.9594217149999)",Fedex Kinko's,437,1122 Lexington Avenue,New York,10021,212-628-5500,Fee-based,http://www.FedexKinkos.com
1076,"(40.77453732300006, -73.9594217149999)",Fedex Kinko's,437,1122 Lexington Avenue,New York,10021,212-628-5500,Fee-based,http://www.FedexKinkos.com
1077,"(40.77920917000006, -73.98236513699993)",Fedex Kinko's,438,221 West 72nd Street,New York,10023,212-362-5288,Fee-based,http://www.FedexKinkos.com
1078,"(40.77920917000006, -73.98236513699993)",Fedex Kinko's,438,221 West 72nd Street,New York,10023,212-362-5288,Fee-based,http://www.FedexKinkos.com
1079,"(40.76734348700006, -73.98122387599994)",Fedex Kinko's,439,240 Central Park South,New York,10019,212-258-3750,Fee-based,http://www.FedexKinkos.com
1080,"(40.76734348700006, -73.98122387599994)",Fedex Kinko's,439,240 Central Park South,New York,10019,212-258-3750,Fee-based,http://www.FedexKinkos.com
1081,"(40.76450295600006, -73.98300799099991)",Fedex Kinko's,440,233 West 54th Street,New York,10019,212-977-2679,Fee-based,http://www.FedexKinkos.com
1082,"(40.76450295600006, -73.98300799099991)",Fedex Kinko's,440,233 West 54th Street,New York,10019,212-977-2679,Fee-based,http://www.FedexKinkos.com
1083,"(40.75890919400007, -73.96974759199992)",Fedex Kinko's,441,641 Lexington Avenue,New York,10022,212-572-9995,Fee-based,http://www.FedexKinkos.com
1084,"(40.75890919400007, -73.96974759199992)",Fedex Kinko's,441,641 Lexington Avenue,New York,10022,212-572-9995,Fee-based,http://www.FedexKinkos.com
1085,"(40.758151696000084, -73.96993202699991)",Fedex Kinko's,442,153 East 53rd Street,New York,10022,212-753-7580,Fee-based,http://www.FedexKinkos.com
1086,"(40.758151696000084, -73.96993202699991)",Fedex Kinko's,442,153 East 53rd Street,New York,10022,212-753-7580,Fee-based,http://www.FedexKinkos.com
1087,"(40.740654944000084, -73.99390137699993)",Fedex Kinko's,443,650 Avenue of the Americas,New York,10011,646-638-9238,Fee-based,http://www.FedexKinkos.com
1088,"(40.740654944000084, -73.99390137699993)",Fedex Kinko's,443,650 Avenue of the Americas,New York,10011,646-638-9238,Fee-based,http://www.FedexKinkos.com
1089,"(40.759154797000065, -73.97527747299995)",Fedex Kinko's,444,16 East 52nd Street,New York,10022,212-308-2679,Fee-based,http://www.FedexKinkos.com
1090,"(40.759154797000065, -73.97527747299995)",Fedex Kinko's,444,16 East 52nd Street,New York,10022,212-308-2679,Fee-based,http://www.FedexKinkos.com
1091,"(40.75870597900007, -73.98247524299995)",Fedex Kinko's,445,1211 Avenue Of Americas,New York,10036,212-391-2679,Fee-based,http://www.FedexKinkos.com
1092,"(40.75870597900007, -73.98247524299995)",Fedex Kinko's,445,1211 Avenue Of Americas,New York,10036,212-391-2679,Fee-based,http://www.FedexKinkos.com
1093,"(40.73857661200009, -73.9871535979999)",Fedex Kinko's,446,257 Park Avenue South,New York,10010,646-602-0074,Fee-based,http://www.FedexKinkos.com
1094,"(40.73857661200009, -73.9871535979999)",Fedex Kinko's,446,257 Park Avenue South,New York,10010,646-602-0074,Fee-based,http://www.FedexKinkos.com
1095,"(40.75348066500004, -73.9720311669999)",Fedex Kinko's,447,747 3rd Ave,New York,10017,212-753-7778,Fee-based,http://www.FedexKinkos.com
1096,"(40.75348066500004, -73.9720311669999)",Fedex Kinko's,447,747 3rd Ave,New York,10017,212-753-7778,Fee-based,http://www.FedexKinkos.com
1097,"(40.75438460700008, -73.97611662399993)",Fedex Kinko's,448,71 Vanderbilt Street,New York,10017,212-949-2534,Fee-based,http://www.FedexKinkos.com
1098,"(40.75438460700008, -73.97611662399993)",Fedex Kinko's,448,71 Vanderbilt Street,New York,10017,212-949-2534,Fee-based,http://www.FedexKinkos.com
1099,"(40.752302549000035, -73.96957734799992)",Fedex Kinko's,449,305 East 46th Street,New York,10017,212-319-6600,Fee-based,http://www.FedexKinkos.com
1100,"(40.752302549000035, -73.96957734799992)",Fedex Kinko's,449,305 East 46th Street,New York,10017,212-319-6600,Fee-based,http://www.FedexKinkos.com
1101,"(40.753057572000046, -73.98442215599994)",Fedex Kinko's,450,60 West 40th Street,New York,10018,212-921-1060,Fee-based,http://www.FedexKinkos.com
1102,"(40.753057572000046, -73.98442215599994)",Fedex Kinko's,450,60 West 40th Street,New York,10018,212-921-1060,Fee-based,http://www.FedexKinkos.com
1103,"(40.74936168500005, -73.97595240399994)",Fedex Kinko's,451,600 3rd Avenue,New York,10016,212-599-2679,Fee-based,http://www.FedexKinkos.com
1104,"(40.74936168500005, -73.97595240399994)",Fedex Kinko's,451,600 3rd Avenue,New York,10016,212-599-2679,Fee-based,http://www.FedexKinkos.com
1105,"(40.74481877200009, -73.99476712599994)",Fedex Kinko's,452,245 Seventh Avenue,New York,10001,212-929-0623,Fee-based,http://www.FedexKinkos.com
1106,"(40.74481877200009, -73.99476712599994)",Fedex Kinko's,452,245 Seventh Avenue,New York,10001,212-929-0623,Fee-based,http://www.FedexKinkos.com
1107,"(40.753417726000066, -73.9896917129999)",Fedex Kinko's,453,500 7th Avenue,New York,10018,646-366-9166,Fee-based,http://www.FedexKinkos.com
1108,"(40.76239190200005, -73.96559875299994)",Starbucks,879,1021 Third Avenue,New York,10021,212-486-6764,Fee-based,http://www.starbucks.com
1109,"(40.709524213000066, -74.00983253399994)",T-Mobile,880,170 Broadway,New York,10038,212-571-5077,Fee-based,http://www.t-mobile.com/
1110,"(40.72483543900006, -74.00200505599992)",TCC Teleplex Public Telephone,881,410 West Broadway,New York,10012,212-965-8800,Fee-based, 
1111,"(40.71636685000004, -74.00408018899992)",The UPS Store,885,342 Broadway,New York,10013,212-842-5383,Fee-based,http://www.theupsstore.com
1112,"(40.744279996000046, -73.99886212399991)",Big Cup Tea & Coffee House,909,228 8th Ave,New York,10011,212-206-0059,Fee-based, 
1113,"(40.70877619300006, -74.00793961199992)",Zeytuna Market,910,59 Maiden Ln,New York,10038,347-643-9960,Fee-based, 
1114,"(40.60949377500009, -73.9953553169999)",AL,913,1933 79th Street,Brooklyn,11214,718-343-9533,Fee-based, 
1115,"(40.65397712500004, -73.94624600999992)",Affinia Dumont,914,150 E. 34th Street,Brooklyn,11203, ,Fee-based, 
1116,"(40.69360416100005, -73.99087441699993)",Fedex Kinko's,917,16 Court Street,Brooklyn,11201,718-852-5631,Fee-based,http://www.FedexKinkos.com
1117,"(40.66916184400009, -73.9122778439999)",McDonald's,918,1642 Pitkin Ave,Brooklyn,11212, ,Fee-based,http://www.mcdonalds.com/wireless.html
1118,"(40.61296321900005, -73.98280594499994)",McDonald's,919,6620 Bay Pky,Brooklyn,11204,718-331-6739,Fee-based,http://www.mcdonalds.com/wireless.html
1119,"(40.598077388000036, -73.96146084899993)",McDonald's,920,2410 Coney Island Ave,Brooklyn,11223, ,Fee-based,http://www.mcdonalds.com/wireless.html
1120,"(40.67352529100009, -73.99914365199993)",McDonald's,921,357 Hamilton Avenue,Brooklyn,11231, ,Fee-based,http://www.mcdonalds.com/wireless.html
1121,"(40.691413182000076, -73.99186452099991)",McDonald's,922,82 Court St,Brooklyn,11201,718-852-2626,Fee-based,http://www.mcdonalds.com/wireless.html
1122,"(40.68065139100008, -73.95031686699991)",McDonald's,923,1275 Fulton Street,Brooklyn,11216, ,Fee-based,http://www.mcdonalds.com/wireless.html
1123,"(40.619160831000045, -73.98974664199994)",McDonald's,924,6419 18th Ave,Brooklyn,11204,718-837-6322,Fee-based,http://www.mcdonalds.com/wireless.html
1124,"(40.63826742900005, -73.94855865699992)",McDonald's,925,1930 Nostrand Ave,Brooklyn,11210, ,Fee-based,http://www.mcdonalds.com/wireless.html
1125,"(40.693311365000056, -73.96452339699994)",McDonald's,926,516A Myrtle Ave,Brooklyn,11205,718-638-8523,Fee-based,http://www.mcdonalds.com/wireless.html
1126,"(40.690763591000064, -73.98624608599994)",McDonald's,927,420 Fulton St,Brooklyn,11201, ,Fee-based,http://www.mcdonalds.com/wireless.html
1127,"(40.681352519000086, -73.9669800129999)",McDonald's,928,840 Atlantic Ave,Brooklyn,11238, ,Fee-based,http://www.mcdonalds.com/wireless.html
1128,"(40.689115488000084, -73.92187730299992)",McDonald's,929,1380 Broadway,Brooklyn,11221, ,Fee-based,http://www.mcdonalds.com/wireless.html
1129,"(40.68456646100009, -73.97723089499993)",Starbucks Atlantic Terminal,930,139 Flatbush Ave,Brooklyn,11217,718-789-3418,Fee-based,http://www.starbucks.com
1130,"(40.70155450900006, -73.9419325049999)",T-Mobile,932,24 Graham Avenue,Brooklyn,11206,718-302-0046,Fee-based,http://www.t-mobile.com
1131,"(40.621941966000065, -74.02748973699994)",T-Mobile,933,440 86th Street,Brooklyn,11209,718-748-1220,Fee-based,http://www.t-mobile.com
1132,"(40.60251484200006, -73.99418006699995)",T-Mobile,934,2165 86th Street,Brooklyn,11214,718-373-1740,Fee-based,http://www.t-mobile.com
